Date,Cone ID,Observer,Treatment,Soil,Health,Species,Leaf Number,Height (cm),Notes
120817,ME001,JTH,Sterile,DEAD,1,BB,8,3.5,"5 tiny br., almost dead, leaves falling off"
120817,ME002,JTH,Sterile,DEAD,0,BB,0,0,"no plant, spores"
120817,ME003,JTH,Sterile,DEAD,1,BB,2,1.4,thick moss
120817,ME004,JTH,Sterile,DEAD,1,BB,29,4.9,"3 br., moss sporophytes"
120817,ME005,JTH,Sterile,DEAD,1,BB,59,7.4,"4 br., thin moss"
120817,ME006,JTH,Sterile,DEAD,1,BB,76,10.3,"5 br.,thin moss, some black"
120817,ME007,JTH,Sterile,DEAD,1,BB,30,5.4,"3 br., thick moss"
120817,ME008,JTH,Sterile,DEAD,1,BB,4,0.7,"thick moss, spores"
120817,ME009,JTH,Sterile,DEAD,1,BB,40,6,"3 br., thick moss"
120817,ME010,JTH,Sterile,DEAD,1,BB,6,1.4,lots of spores
120817,ME011,JTH,Sterile,DEAD,1,BB,23,6,"2 br., one dead"
120817,ME012,JTH,Sterile,DEAD,1,BB,4,1.5,"thick, sporing moss"
120817,ME085,JTH,Sterile,DEAD,1,LB,62,3.2,"8 small br., black moss (liverwort?)"
120817,ME086,JTH,Sterile,DEAD,1,LB,102,6,"11 br., black moss"
120817,ME087,JTH,Sterile,DEAD,1,LB,41,7.7,"3 br., grainy black soil, no moss"
120817,ME088,JTH,Sterile,DEAD,1,LB,64,12,"5 br., losing leaves"
120817,ME089,JTH,Sterile,DEAD,1,LB,10,2,"2br., super thick moss"
120817,ME090,JTH,Sterile,DEAD,1,LB,4,0.7,spores
120817,ME091,JTH,Sterile,DEAD,1,LB,4,1.7,moss sporophytes
120817,ME092,JTH,Sterile,DEAD,1,LB,28,3.7,"5 small br., moss, some spores"
120817,ME093,JTH,Sterile,DEAD,1,LB,40,3.2,"5 br., (3 more sprouts), thick moss, some spores"
120817,ME094,JTH,Sterile,DEAD,1,LB,39,3.1,"4 br., thick moss"
120817,ME095,JTH,Sterile,DEAD,1,LB,11,1.7,"thick moss, spores"
120817,ME096,JTH,Sterile,DEAD,1,LB,5,1.3,black moss
1162018,ME001,JTH,Sterile,DEAD,1,BB,15,NA,
1162018,ME002,JTH,Sterile,DEAD,0,BB,0,NA,no plnt
1162018,ME003,JTH,Sterile,DEAD,1,BB,2,NA,
1162018,ME004,JTH,Sterile,DEAD,1,BB,34,NA,
1162018,ME005,JTH,Sterile,DEAD,1,BB,59,NA,
1162018,ME006,JTH,Sterile,DEAD,1,BB,77,NA,
1162018,ME007,JTH,Sterile,DEAD,1,BB,46,NA,
1162018,ME008,JTH,Sterile,DEAD,1,BB,5,NA,
1162018,ME009,JTH,Sterile,DEAD,1,BB,46,NA,
1162018,ME010,JTH,Sterile,DEAD,1,BB,5,NA,
1162018,ME011,JTH,Sterile,DEAD,1,BB,20,NA,
1162018,ME012,JTH,Sterile,DEAD,1,BB,3,NA,
1162018,ME085,JTH,Sterile,DEAD,1,LB,53,NA,
1162018,ME086,JTH,Sterile,DEAD,1,LB,106,NA,
1162018,ME087,JTH,Sterile,DEAD,1,LB,43,NA,
1162018,ME088,JTH,Sterile,DEAD,1,LB,84,NA,
1162018,ME089,JTH,Sterile,DEAD,1,LB,6,NA,
1162018,ME090,JTH,Sterile,DEAD,1,LB,8,NA,
1162018,ME091,JTH,Sterile,DEAD,1,LB,4,NA,
1162018,ME092,JTH,Sterile,DEAD,1,LB,23,NA,
1162018,ME093,JTH,Sterile,DEAD,1,LB,36,NA,
1162018,ME094,JTH,Sterile,DEAD,1,LB,37,NA,
1162018,ME095,JTH,Sterile,DEAD,1,LB,15,NA,
1162018,ME096,JTH,Sterile,DEAD,1,LB,6,NA,
1142017,ME013,MME,MD,ALIVE,1,BB,6,1.7,m
1142017,ME014,MME,MD,ALIVE,1,BB,5,1.5,m
1142017,ME015,MME,MD,ALIVE,1,BB,6,1,"m, 2"
1142017,ME016,MME,MD,ALIVE,1,BB,7,2.1,moss
1142017,ME017,MME,MD,ALIVE,1,BB,5,1.6,moss
1142017,ME018,MME,MD,ALIVE,1,BB,5,1.4,moss
1142017,ME019,MME,MD,ALIVE,1,BB,3,1,moss
1142017,ME020,MME,MD,ALIVE,0,BB,0,0,moss
1142017,ME021,MME,MD,ALIVE,1,BB,4,1,moss
1142017,ME022,MME,MD,ALIVE,1,BB,4,1.1,moss
1142017,ME023,MME,MD,ALIVE,1,BB,4,1.1,moss
1142017,ME024,MME,MD,ALIVE,1,BB,5,1.6,moss
1142017,ME074,MME,MD,ALIVE,1,LB,2,0.6,moss
1142017,ME075,MME,MD,ALIVE,1,LB,2,0.9,moss
1142017,ME076,MME,MD,ALIVE,1,LB,4,1.2,moss
1142017,ME077,MME,MD,ALIVE,1,LB,3,0.9,moss
1142017,ME078,MME,MD,ALIVE,1,LB,2,0.4,moss
1142017,ME079,MME,MD,ALIVE,1,LB,3,1.2,moss
1142017,ME080,MME,MD,ALIVE,0,LB,0,0,no plant/moss
1142017,ME081,MME,MD,ALIVE,1,LB,4,1.1,moss
1142017,ME082,MME,MD,ALIVE,1,LB,2,0.9,moss
1142017,ME083,MME,MD,ALIVE,1,LB,4,1,moss
1142017,ME084,MME,MD,ALIVE,1,LB,5,1.2,moss
1142017,ME085,MME,MD,ALIVE,1,LB,7,3.1,moss
1272017,ME013,JRF,MD,ALIVE,1,BB,6,1.7,moss
1272017,ME014,JRF,MD,ALIVE,1,BB,5,1.8,moss
1272017,ME015,JRF,MD,ALIVE,1,BB,5,0.6,moss
1272017,ME016,JRF,MD,ALIVE,1,BB,7,1.7,moss
1272017,ME017,JRF,MD,ALIVE,1,BB,6,1.6,moss
1272017,ME018,JRF,MD,ALIVE,1,BB,5,1.6,moss
1272017,ME019,JRF,MD,ALIVE,1,BB,4,1,moss
1272017,ME020,JRF,MD,ALIVE,0,BB,0,0,moss
1272017,ME021,JRF,MD,ALIVE,1,BB,4,0.8,moss
1272017,ME022,JRF,MD,ALIVE,1,BB,4,1.2,moss
1272017,ME023,JRF,MD,ALIVE,1,BB,5,1.1,moss
1272017,ME024,JRF,MD,ALIVE,1,BB,5,1.2,moss
1272017,ME075,JRF,MD,ALIVE,1,LB,2,0.5,moss
1272017,ME076,JRF,MD,ALIVE,1,LB,4,1.1,moss
1272017,ME077,JRF,MD,ALIVE,1,LB,3,0.4,"plucked, moss"
1272017,ME078,JRF,MD,ALIVE,1,LB,2,0.4,moss
1272017,ME079,JRF,MD,ALIVE,1,LB,3,1,moss
1272017,ME080,JRF,MD,ALIVE,0,LB,0,0,moss
1272017,ME081,JRF,MD,ALIVE,1,LB,5,0.8,moss
1272017,ME082,JRF,MD,ALIVE,1,LB,2,0.6,moss
1272017,ME083,JRF,MD,ALIVE,1,LB,4,1,moss
1272017,ME084,JRF,MD,ALIVE,1,LB,5,1.1,moss
1272017,ME085,JRF,MD,ALIVE,1,LB,12,2.6,
1272017,ME086,JRF,MD,ALIVE,1,LB,14,3,bent over
2102017,ME013,JRF,MD,ALIVE,1,BB,6,1.8,moss
2102017,ME014,JRF,MD,ALIVE,1,BB,5,1.8,moss
2102017,ME015,JRF,MD,ALIVE,1,BB,4,0.7,"moss, 2 branches"
2102017,ME016,JRF,MD,ALIVE,1,BB,7,2,moss
2102017,ME017,JRF,MD,ALIVE,1,BB,5,1.5,moss
2102017,ME018,JRF,MD,ALIVE,1,BB,5,1.6,moss
2102017,ME019,JRF,MD,ALIVE,1,BB,4,0.8,"moss, looks unhealthy"
2102017,ME020,JRF,MD,ALIVE,0,BB,0,0,"no plant, moss"
2102017,ME021,JRF,MD,ALIVE,1,BB,4,0.9,moss
2102017,ME022,JRF,MD,ALIVE,1,BB,4,1.1,moss
2102017,ME023,JRF,MD,ALIVE,1,BB,5,1.1,moss
2102017,ME024,JRF,MD,ALIVE,1,BB,5,1.6,moss
2102017,ME073,JRF,MD,ALIVE,1,LB,2,0.4,moss
2102017,ME074,JRF,MD,ALIVE,1,LB,2,0.4,moss
2102017,ME075,JRF,MD,ALIVE,1,LB,2,0.6,moss
2102017,ME076,JRF,MD,ALIVE,1,LB,4,1.1,moss
2102017,ME077,JRF,MD,ALIVE,1,LB,3,0.6,moss
2102017,ME078,JRF,MD,ALIVE,1,LB,2,0.6,moss
2102017,ME079,JRF,MD,ALIVE,1,LB,3,1,moss
2102017,ME080,JRF,MD,ALIVE,0,LB,0,0,"no plant, moss, liverwort"
2102017,ME081,JRF,MD,ALIVE,1,LB,4,0.9,moss
2102017,ME082,JRF,MD,ALIVE,1,LB,2,0.5,moss
2102017,ME083,JRF,MD,ALIVE,1,LB,6,1.3,moss
2102017,ME084,JRF,MD,ALIVE,1,LB,5,1.1,moss
2242017,ME013,JRF,MD,ALIVE,1,BB,5,1.4,
2242017,ME014,JRF,MD,ALIVE,1,BB,3,1.6,
2242017,ME015,JRF,MD,ALIVE,1,BB,4,1,
2242017,ME016,JRF,MD,ALIVE,1,BB,7,2,
2242017,ME017,JRF,MD,ALIVE,1,BB,6,1.4,
2242017,ME018,JRF,MD,ALIVE,1,BB,5,1.5,
2242017,ME019,JRF,MD,ALIVE,1,BB,3,1,
2242017,ME020,JRF,MD,ALIVE,0,BB,0,0,
2242017,ME021,JRF,MD,ALIVE,1,BB,4,0.8,
2242017,ME022,JRF,MD,ALIVE,1,BB,4,1,
2242017,ME023,JRF,MD,ALIVE,1,BB,5,1.1,
2242017,ME024,JRF,MD,ALIVE,1,BB,4,1.3,
2242017,ME073,JRF,MD,ALIVE,1,LB,2,0.5,
2242017,ME074,JRF,MD,ALIVE,1,LB,2,0.4,
2242017,ME075,JRF,MD,ALIVE,1,LB,2,0.4,
2242017,ME076,JRF,MD,ALIVE,1,LB,4,1.3,
2242017,ME077,JRF,MD,ALIVE,1,LB,3,0.6,
2242017,ME078,JRF,MD,ALIVE,1,LB,2,0.5,
2242017,ME079,JRF,MD,ALIVE,1,LB,3,0.8,
2242017,ME080,JRF,MD,ALIVE,0,LB,0,0,
2242017,ME081,JRF,MD,ALIVE,1,LB,4,0.6,
2242017,ME082,JRF,MD,ALIVE,1,LB,2,0.6,
2242017,ME083,JRF,MD,ALIVE,1,LB,10,1.5,
2242017,ME084,JRF,MD,ALIVE,1,LB,5,1.1,
3102017,ME013,JRF,MD,ALIVE,1,BB,4,1.4,moss
3102017,ME014,JRF,MD,ALIVE,1,BB,2,1.6,moss
3102017,ME015,JRF,MD,ALIVE,1,BB,6,0.9,"moss, 2 branches"
3102017,ME016,JRF,MD,ALIVE,1,BB,8,2,moss
3102017,ME017,JRF,MD,ALIVE,1,BB,8,1.5,moss
3102017,ME018,JRF,MD,ALIVE,1,BB,5,1.3,moss
3102017,ME019,JRF,MD,ALIVE,1,BB,4,0.6,moss
3102017,ME020,JRF,MD,ALIVE,1,BB,2,0.2,"moss, possibly not a germinated target plant"
3102017,ME021,JRF,MD,ALIVE,1,BB,4,0.9,moss
3102017,ME022,JRF,MD,ALIVE,1,BB,4,1.3,moss
3102017,ME023,JRF,MD,ALIVE,1,BB,5,1,moss
3102017,ME024,JRF,MD,ALIVE,1,BB,5,1,moss
3102017,ME073,JRF,MD,ALIVE,1,LB,2,0.5,moss
3102017,ME074,JRF,MD,ALIVE,1,LB,2,0.5,moss
3102017,ME075,JRF,MD,ALIVE,1,LB,2,0.5,moss
3102017,ME076,JRF,MD,ALIVE,1,LB,5,1.2,moss
3102017,ME077,JRF,MD,ALIVE,1,LB,3,0.6,moss
3102017,ME078,JRF,MD,ALIVE,1,LB,2,0.6,moss
3102017,ME079,JRF,MD,ALIVE,1,LB,3,1,moss
3102017,ME080,JRF,MD,ALIVE,0,LB,0,0,"no plant, moss"
3102017,ME081,JRF,MD,ALIVE,1,LB,4,0.8,moss
3102017,ME082,JRF,MD,ALIVE,1,LB,2,0.5,moss
3102017,ME083,JRF,MD,ALIVE,1,LB,10,1.8,moss
3102017,ME084,JRF,MD,ALIVE,1,LB,5,1.1,moss
4072017,ME013,JRF,MD,ALIVE,1,BB,4,1.5,moss
4072017,ME014,JRF,MD,ALIVE,1,BB,2,1.6,moss
4072017,ME015,JRF,MD,ALIVE,1,BB,4,0.6,"2 branches, moss, possibly not target species"
4072017,ME016,JRF,MD,ALIVE,1,BB,7,1.9,moss
4072017,ME017,JRF,MD,ALIVE,1,BB,13,2,moss
4072017,ME018,JRF,MD,ALIVE,1,BB,5,1.3,moss
4072017,ME019,JRF,MD,ALIVE,1,BB,5,0.6,moss
4072017,ME020,JRF,MD,ALIVE,1,BB,1,0.3,moss
4072017,ME021,JRF,MD,ALIVE,1,BB,4,0.8,moss
4072017,ME022,JRF,MD,ALIVE,1,BB,4,1,moss
4072017,ME023,JRF,MD,ALIVE,1,BB,5,0.6,moss
4072017,ME024,JRF,MD,ALIVE,1,BB,8,1.2,moss
4072017,ME073,JRF,MD,ALIVE,1,LB,2,0.4,moss
4072017,ME074,JRF,MD,ALIVE,1,LB,2,0.4,moss
4072017,ME075,JRF,MD,ALIVE,1,LB,2,0.3,moss
4072017,ME076,JRF,MD,ALIVE,1,LB,6,1,moss
4072017,ME077,JRF,MD,ALIVE,1,LB,3,0.5,moss
4072017,ME078,JRF,MD,ALIVE,0,LB,0,0,"no plant, moss"
4072017,ME079,JRF,MD,ALIVE,1,LB,2,0.5,moss
4072017,ME080,JRF,MD,ALIVE,1,LB,3,0.8,moss
4072017,ME081,JRF,MD,ALIVE,0,LB,0,0,"no plant, moss"
4072017,ME082,JRF,MD,ALIVE,1,LB,2,0.5,moss
4072017,ME083,JRF,MD,ALIVE,1,LB,2,0.5,moss
4072017,ME084,JRF,MD,ALIVE,1,LB,12,2.1,moss
4232017,ME013,JRF,MD,ALIVE,1,BB,4,1.5,moss
4232017,ME014,JRF,MD,ALIVE,1,BB,2,1.6,moss
4232017,ME015,JRF,MD,ALIVE,1,BB,4,0.8,may not be target species/ two branches
4232017,ME016,JRF,MD,ALIVE,1,BB,11,1.9,moss
4232017,ME017,JRF,MD,ALIVE,1,BB,19,2,moss
4232017,ME018,JRF,MD,ALIVE,1,BB,3,1.2,moss
4232017,ME019,JRF,MD,ALIVE,0,BB,0,0,moss/no plant
4232017,ME020,JRF,MD,ALIVE,1,BB,21,3,moss/three branches
4232017,ME021,JRF,MD,ALIVE,1,BB,3,0.8,moss
4232017,ME022,JRF,MD,ALIVE,1,BB,4,1.2,moss
4232017,ME023,JRF,MD,ALIVE,1,BB,4,0.9,moss
4232017,ME024,JRF,MD,ALIVE,1,BB,5,1.2,moss
4232017,ME073,JRF,MD,ALIVE,1,LB,2,0.4,moss
4232017,ME074,JRF,MD,ALIVE,1,LB,2,0.5,moss
4232017,ME075,JRF,MD,ALIVE,1,LB,2,0.5,moss
4232017,ME076,JRF,MD,ALIVE,1,LB,7,1,moss
4232017,ME077,JRF,MD,ALIVE,1,LB,4,0.6,moss
4232017,ME078,JRF,MD,ALIVE,1,LB,2,0.4,moss
4232017,ME079,JRF,MD,ALIVE,1,LB,43,7,five branches
4232017,ME080,JRF,MD,ALIVE,0,LB,0,0,moss/no plant
4232017,ME081,JRF,MD,ALIVE,1,LB,2,0.6,moss
4232017,ME082,JRF,MD,ALIVE,1,LB,3,0.6,moss/seven branches
4232017,ME083,JRF,MD,ALIVE,1,LB,15,1.4,moss
4232017,ME084,JRF,MD,ALIVE,1,LB,15,2.7,moss
5072017,ME013,JRF,MD,ALIVE,1,BB,4,2.3,moss
5072017,ME014,JRF,MD,ALIVE,1,BB,3,1.7,moss
5072017,ME015,JRF,MD,ALIVE,1,BB,4,1,two branches/ moss
5072017,ME016,JRF,MD,ALIVE,1,BB,13,2.1,two branches/ moss
5072017,ME017,JRF,MD,ALIVE,1,BB,13,2,moss
5072017,ME018,JRF,MD,ALIVE,1,BB,3,1.3,moss
5072017,ME019,JRF,MD,ALIVE,1,BB,3,0.4,moss
5072017,ME020,JRF,MD,ALIVE,1,BB,1,0.2,moss
5072017,ME021,JRF,MD,ALIVE,1,BB,4,0.9,moss
5072017,ME022,JRF,MD,ALIVE,1,BB,4,1.1,five branches
5072017,ME023,JRF,MD,ALIVE,1,BB,5,1,moss
5072017,ME024,JRF,MD,ALIVE,1,BB,5,1.4,moss
5072017,ME072,JRF,MD,ALIVE,1,LB,3,0.7,moss
5072017,ME073,JRF,MD,ALIVE,1,LB,2,0.5,moss
5072017,ME074,JRF,MD,ALIVE,1,LB,2,0.5,moss
5072017,ME075,JRF,MD,ALIVE,1,LB,2,0.5,moss
5072017,ME076,JRF,MD,ALIVE,1,LB,8,1,moss
5072017,ME078,JRF,MD,ALIVE,1,LB,2,0.4,moss
5072017,ME079,JRF,MD,ALIVE,1,LB,3,0.8,moss
5072017,ME080,JRF,MD,ALIVE,0,LB,0,0,no plant/moss
5072017,ME081,JRF,MD,ALIVE,1,LB,2,0.5,three branches/moss
5072017,ME082,JRF,MD,ALIVE,1,LB,2,0.5,moss
5072017,ME083,JRF,MD,ALIVE,1,LB,11,1.5,two branches/ moss
5072017,ME084,JRF,MD,ALIVE,1,LB,17,3.1,moss
10272017,ME013,JTH,MD,ALIVE,1,BB,13,2.6,"2 br., moss"
10272017,ME014,JTH,MD,ALIVE,1,BB,1,0.8,"almost dead, moss"
10272017,ME015,JTH,MD,ALIVE,1,BB,4,0.8,"moss, sporophytes"
10272017,ME016,JTH,MD,ALIVE,1,BB,18,3.5,mos
10272017,ME017,JTH,MD,ALIVE,1,BB,11,2.1,"2 br., moss"
10272017,ME018,JTH,MD,ALIVE,1,BB,3,0.3,"might be dead, moss"
10272017,ME019,JTH,MD,ALIVE,0,BB,0,0,thick moss
10272017,ME020,JTH,MD,ALIVE,0,BB,0,0,thick moss
10272017,ME021,JTH,MD,ALIVE,0,BB,0,0,thick moss
10272017,ME022,JTH,MD,ALIVE,1,BB,4,0.4,"almost dead, moss"
10272017,ME023,JTH,MD,ALIVE,0,BB,0,0,thick moss
10272017,ME024,JTH,MD,ALIVE,1,BB,4,0.4,"almost dead, thick moss"
10272017,ME073,JTH,MD,ALIVE,0,LB,0,0,thick moss
10272017,ME074,JTH,MD,ALIVE,0,LB,0,0,thick moss
10272017,ME075,JTH,MD,ALIVE,0,LB,0,0,"moss, sporophytes"
10272017,ME076,JTH,MD,ALIVE,0,LB,0,0,thick moss
10272017,ME077,JTH,MD,ALIVE,0,LB,0,0,"1/2 thick moss, 1/2 dark thin moss"
10272017,ME078,JTH,MD,ALIVE,0,LB,0,0,moss
10272017,ME079,JTH,MD,ALIVE,0,LB,0,0,moss
10272017,ME080,JTH,MD,ALIVE,0,LB,0,0,moss
10272017,ME081,JTH,MD,ALIVE,1,LB,4,1.4,3 seperate sprouts? lots of sporophytes
10272017,ME082,JTH,MD,ALIVE,0,LB,0,0,thick moss
10272017,ME083,JTH,MD,ALIVE,1,LB,9,1.9,"3-4 br., moss"
10272017,ME084,JTH,MD,ALIVE,1,LB,16,4.3,"2 br., moss"
11182016,ME013,MME,MD,ALIVE,1,BB,2,1.5,
11182016,ME014,MME,MD,ALIVE,1,BB,2,1.1,
11182016,ME015,MME,MD,ALIVE,1,BB,2,1.4,
11182016,ME016,MME,MD,ALIVE,1,BB,2,1.2,
11182016,ME017,MME,MD,ALIVE,1,BB,5,1.6,
11182016,ME018,MME,MD,ALIVE,1,BB,2,1.2,
11182016,ME019,MME,MD,ALIVE,1,BB,2,1.3,
11182016,ME020,MME,MD,ALIVE,1,BB,2,0.6,
11182016,ME021,MME,MD,ALIVE,1,BB,2,1.4,
11182016,ME022,MME,MD,ALIVE,1,BB,2,0.8,
11182016,ME023,MME,MD,ALIVE,1,BB,3,1.3,
11182016,ME024,MME,MD,ALIVE,1,BB,3,1.2,
11182016,ME025,MME,MD,ALIVE,1,BB,2,0.2,
11182016,ME077,MME,MD,ALIVE,1,LB,0,0.2,germinated
11182016,ME078,MME,MD,ALIVE,0,LB,0,0,no germination
11182016,ME079,MME,MD,ALIVE,1,LB,1,1,
11182016,ME080,MME,MD,ALIVE,1,LB,0,0.2,
11182016,ME081,MME,MD,ALIVE,1,LB,0,0.6,
11182016,ME082,MME,MD,ALIVE,1,LB,2,0.8,
11182016,ME083,MME,MD,ALIVE,1,LB,0,0.2,
11182016,ME084,MME,MD,ALIVE,1,LB,2,1.3,
11182016,ME085,MME,MD,ALIVE,1,LB,0,0.1,germinated
11182016,ME086,MME,MD,ALIVE,0,LB,0,0,
11182016,ME087,MME,MD,ALIVE,1,LB,0,0.7,germination
11182016,ME088,MME,MD,ALIVE,1,LB,0,0.8,
11252016,ME013,MME,MD,ALIVE,1,BB,4,1.7,
11252016,ME014,MME,MD,ALIVE,1,BB,4,1.8,weeded
11252016,ME015,MME,MD,ALIVE,1,BB,2,1.8,hard to measure
11252016,ME016,MME,MD,ALIVE,1,BB,2,1.6,"weeded, green bug"
11252016,ME017,MME,MD,ALIVE,1,BB,2,1.8,
11252016,ME018,MME,MD,ALIVE,1,BB,4,2.1,weeded
11252016,ME019,MME,MD,ALIVE,1,BB,4,2,weeded
11252016,ME020,MME,MD,ALIVE,0,BB,0,0,died? weeded on accident?
11252016,ME021,MME,MD,ALIVE,1,BB,2,1.3,
11252016,ME022,MME,MD,ALIVE,1,BB,4,1.4,"weeded, accidental weeding"
11252016,ME023,MME,MD,ALIVE,1,BB,4,1.3,
11252016,ME024,MME,MD,ALIVE,1,BB,4,1.8,
11252016,ME073,MME,MD,ALIVE,1,LB,2,0.8,weeded
11252016,ME074,MME,MD,ALIVE,1,LB,2,1.2,weeded
11252016,ME075,MME,MD,ALIVE,1,LB,2,1.2,weeded
11252016,ME076,MME,MD,ALIVE,1,LB,2,1.1,weeded
11252016,ME077,MME,MD,ALIVE,1,LB,2,1.1,
11252016,ME078,MME,MD,ALIVE,1,LB,2,0.7,weeded
11252016,ME079,MME,MD,ALIVE,1,LB,2,1.3,
11252016,ME080,MME,MD,ALIVE,0,LB,0,0,died?
11252016,ME081,MME,MD,ALIVE,1,LB,2,0.9,
11252016,ME082,MME,MD,ALIVE,1,LB,2,1,
11252016,ME083,MME,MD,ALIVE,1,LB,2,0.9,weeded
11252016,ME084,MME,MD,ALIVE,1,LB,4,1.7,
12022016,ME013,ALK,MD,ALIVE,1,BB,5,1.7,
12022016,ME014,ALK,MD,ALIVE,1,BB,5,1.6,
12022016,ME015,ALK,MD,ALIVE,1,BB,2,1,curled and on side
12022016,ME016,ALK,MD,ALIVE,1,BB,2,1,growing to side of plot
12022016,ME017,ALK,MD,ALIVE,1,BB,5,1.6,
12022016,ME018,ALK,MD,ALIVE,1,BB,4,1.6,invading moss
12022016,ME019,ALK,MD,ALIVE,1,BB,5,1.5,looks big/but unhealthy
12022016,ME020,ALK,MD,ALIVE,1,BB,0,0.3,dead? on side &wilted
12022016,ME021,ALK,MD,ALIVE,1,BB,4,1.1,invading moss
12022016,ME022,ALK,MD,ALIVE,1,BB,4,1.3,invading moss
12022016,ME023,ALK,MD,ALIVE,1,BB,4,1.3,invading moss
12022016,ME024,ALK,MD,ALIVE,1,BB,5,1.8,
12022016,ME073,ALK,MD,ALIVE,1,LB,2,0.6,invading moss
12022016,ME074,ALK,MD,ALIVE,1,LB,2,0.8,"plucked, invader moss"
12022016,ME075,ALK,MD,ALIVE,1,LB,2,0.9,
12022016,ME076,ALK,MD,ALIVE,1,LB,2,0.8,
12022016,ME077,ALK,MD,ALIVE,1,LB,2,0.7,invading moss
12022016,ME078,ALK,MD,ALIVE,1,LB,2,0.7,"plucked, invading moss"
12022016,ME079,ALK,MD,ALIVE,1,LB,2,0.7,
12022016,ME080,ALK,MD,ALIVE,0,LB,0,0,"moss, nothing else visible"
12022016,ME081,ALK,MD,ALIVE,1,LB,2,0.6,
12022016,ME082,ALK,MD,ALIVE,1,LB,2,1.1,
12022016,ME083,ALK,MD,ALIVE,1,LB,2,0.6,invader moss
12022016,ME084,ALK,MD,ALIVE,1,LB,4,1.2,
12092016,ME013,ALK,MD,ALIVE,1,BB,5,1.9,moss/crooked
12092016,ME014,ALK,MD,ALIVE,1,BB,5,1.6,moss
12092016,ME015,ALK,MD,ALIVE,1,BB,5,1.1,collapsed/moss
12092016,ME016,ALK,MD,ALIVE,1,BB,5,1.7,moss
12092016,ME017,ALK,MD,ALIVE,1,BB,5,1.6,moss
12092016,ME018,ALK,MD,ALIVE,1,BB,5,1.8,moss
12092016,ME019,ALK,MD,ALIVE,1,BB,3,1.6,dead? still standing
12092016,ME020,ALK,MD,ALIVE,1,BB,2,0.6,collapsed
12092016,ME021,ALK,MD,ALIVE,1,BB,4,1,moss
12092016,ME022,ALK,MD,ALIVE,1,BB,4,1.3,moss
12092016,ME023,ALK,MD,ALIVE,1,BB,4,1.2,moss
12092016,ME024,ALK,MD,ALIVE,1,BB,5,1.6,moss
12092016,ME073,ALK,MD,ALIVE,1,LB,2,0.8,moss
12092016,ME074,ALK,MD,ALIVE,1,LB,2,0.7,moss
12092016,ME075,ALK,MD,ALIVE,1,LB,2,0.9,plucked/moss
12092016,ME076,ALK,MD,ALIVE,1,LB,2,0.8,moss
12092016,ME077,ALK,MD,ALIVE,1,LB,3,0.7,moss abundant
12092016,ME078,ALK,MD,ALIVE,1,LB,2,0.5,moss
12092016,ME079,ALK,MD,ALIVE,1,LB,2,0.7,1 plucked/moss
12092016,ME080,ALK,MD,ALIVE,0,LB,0,0,moss-no germ.
12092016,ME081,ALK,MD,ALIVE,1,LB,2,0.4,moss
12092016,ME082,ALK,MD,ALIVE,1,LB,2,0.9,moss
12092016,ME083,ALK,MD,ALIVE,1,LB,2,0.8,moss abundant
12092016,ME084,ALK,MD,ALIVE,1,LB,4,1.2,
12162016,ME013,ALK,MD,ALIVE,1,BB,5,1.8,moss
12162016,ME014,ALK,MD,ALIVE,1,BB,5,1.7,moss
12162016,ME015,ALK,MD,ALIVE,1,BB,5,1.5,moss
12162016,ME016,ALK,MD,ALIVE,1,BB,6,2.1,moss
12162016,ME017,ALK,MD,ALIVE,1,BB,5,1.4,moss
12162016,ME018,ALK,MD,ALIVE,1,BB,5,1.6,moss
12162016,ME019,ALK,MD,ALIVE,1,BB,3,1.2,moss
12162016,ME020,ALK,MD,ALIVE,1,BB,1,0.2,moss; fell over
12162016,ME021,ALK,MD,ALIVE,1,BB,4,1,moss
12162016,ME022,ALK,MD,ALIVE,1,BB,4,1.3,moss
12162016,ME023,ALK,MD,ALIVE,1,BB,5,1.6,moss
12162016,ME024,ALK,MD,ALIVE,1,BB,5,1.2,moss
12162016,ME073,ALK,MD,ALIVE,1,LB,2,0.5,moss
12162016,ME074,ALK,MD,ALIVE,1,LB,2,0.9,moss
12162016,ME075,ALK,MD,ALIVE,1,LB,2,0.8,moss
12162016,ME076,ALK,MD,ALIVE,1,LB,3,1.2,moss
12162016,ME077,ALK,MD,ALIVE,1,LB,3,0.9,moss
12162016,ME078,ALK,MD,ALIVE,1,LB,2,0.5,moss
12162016,ME079,ALK,MD,ALIVE,1,LB,3,1.1,moss
12162016,ME080,ALK,MD,ALIVE,0,LB,0,0,moss-nothing else present
12162016,ME081,ALK,MD,ALIVE,1,LB,2,1.1,moss
12162016,ME082,ALK,MD,ALIVE,1,LB,2,0.9,moss
12162016,ME083,ALK,MD,ALIVE,1,LB,4,1.2,moss
12162016,ME084,ALK,MD,ALIVE,1,LB,5,1.3,
12302016,ME013,PPK,MD,ALIVE,1,BB,6,1.7,pos moss
12302016,ME014,PPK,MD,ALIVE,1,BB,5,1.6,pos moss
12302016,ME015,PPK,MD,ALIVE,1,BB,7,1,"pos moss, 2 branches"
12302016,ME016,PPK,MD,ALIVE,1,BB,7,2.1,pos moss
12302016,ME017,PPK,MD,ALIVE,1,BB,4,1.5,pos moss
12302016,ME018,PPK,MD,ALIVE,1,BB,5,1.5,pos moss
